   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-10-24 12:00:00,41614000.000000,59647000.000000,42793000.000000,149832000.000000,34359000.000000,140914000.000000,57576000.000000,23307000.000000,98097000.000000,14935000.000000
2015-10-24 13:00:00,41787000.000000,59746000.000000,42713000.000000,150165000.000000,34370000.000000,140953000.000000,57315000.000000,23316000.000000,98111000.000000,14898000.000000
2015-10-24 14:00:00,42045000.000000,59799000.000000,42674000.000000,150341000.000000,34336000.000000,141072000.000000,57180000.000000,23339000.000000,98033000.000000,14930000.000000
2015-10-24 15:00:00,42291000.000000,59935000.000000,42696000.000000,150146000.000000,34335000.000000,141236000.000000,57065000.000000,23460000.000000,97700000.000000,14998000.000000
2015-10-24 16:00:00,42432000.000000,60082000.000000,42756000.000000,149765000.000000,34320000.000000,141233000.000000,56970000.000000,23452000.000000,97457000.000000,15055000.000000
2015-10-24 17:00:00,42541000.000000,60266000.000000,42809000.000000,149585000.000000,34240000.000000,141106000.000000,56922000.000000,23434000.000000,97476000.000000,15194000.000000
2015-10-24 18:00:00,42131000.000000,60311000.000000,42767000.000000,149047000.000000,34115000.000000,140888000.000000,56708000.000000,23347000.000000,97494000.000000,15156000.000000
2015-10-24 19:00:00,41823000.000000,59860000.000000,42626000.000000,147332000.000000,33897000.000000,140135000.000000,56169000.000000,23096000.000000,97710000.000000,14995000.000000
2015-10-24 20:00:00,41597000.000000,59763000.000000,42559000.000000,145931000.000000,33866000.000000,139504000.000000,56013000.000000,22947000.000000,97927000.000000,14855000.000000
2015-10-24 21:00:00,41246000.000000,59812000.000000,42588000.000000,145323000.000000,33921000.000000,138904000.000000,55758000.000000,22749000.000000,97972000.000000,14814000.000000
2015-10-24 22:00:00,40894000.000000,59830000.000000,42666000.000000,144991000.000000,33913000.000000,138425000.000000,55746000.000000,22699000.000000,97428000.000000,14733000.000000
2015-10-24 23:00:00,40585000.000000,59641000.000000,42729000.000000,144662000.000000,33924000.000000,137914000.000000,55685000.000000,22745000.000000,96138000.000000,14606000.000000
2015-10-25 00:00:00,40543000.000000,59796000.000000,42913000.000000,144789000.000000,34059000.000000,137858000.000000,55800000.000000,23070000.000000,94791000.000000,14592000.000000
2015-10-25 01:00:00,40798000.000000,59947000.000000,43106000.000000,145197000.000000,34201000.000000,137879000.000000,55724000.000000,23333000.000000,93637000.000000,14463000.000000
2015-10-25 02:00:00,41109000.000000,60038000.000000,43218000.000000,145256000.000000,34297000.000000,138036000.000000,55575000.000000,23651000.000000,92528000.000000,14446000.000000
2015-10-25 03:00:00,41335000.000000,60617000.000000,43435000.000000,145473000.000000,34460000.000000,138495000.000000,55745000.000000,24047000.000000,92077000.000000,14443000.000000
2015-10-25 04:00:00,41454000.000000,60973000.000000,43688000.000000,145342000.000000,34434000.000000,138672000.000000,55400000.000000,24026000.000000,91624000.000000,14369000.000000
2015-10-25 05:00:00,41646000.000000,61265000.000000,44081000.000000,145126000.000000,34369000.000000,139027000.000000,54804000.000000,23581000.000000,91541000.000000,14525000.000000
2015-10-25 06:00:00,41890000.000000,61505000.000000,44525000.000000,145117000.000000,34269000.000000,139309000.000000,54397000.000000,23272000.000000,91938000.000000,14668000.000000
2015-10-25 07:00:00,41527000.000000,61441000.000000,44770000.000000,144363000.000000,34003000.000000,138814000.000000,53904000.000000,23246000.000000,92617000.000000,14839000.000000
2015-10-25 08:00:00,41443000.000000,61200000.000000,45036000.000000,144130000.000000,33821000.000000,139200000.000000,53733000.000000,23635000.000000,93398000.000000,15058000.000000
2015-10-25 09:00:00,41329000.000000,61105000.000000,45233000.000000,144626000.000000,33829000.000000,139437000.000000,53366000.000000,23705000.000000,93197000.000000,15086000.000000
2015-10-25 10:00:00,41355000.000000,61309000.000000,45101000.000000,145112000.000000,33668000.000000,139412000.000000,53412000.000000,23748000.000000,93822000.000000,15056000.000000
2015-10-25 11:00:00,41616000.000000,61511000.000000,45007000.000000,145512000.000000,33503000.000000,139601000.000000,53430000.000000,23927000.000000,94115000.000000,15058000.000000
2015-10-25 12:00:00,41870000.000000,61478000.000000,44999000.000000,145821000.000000,33512000.000000,139521000.000000,53581000.000000,24014000.000000,94155000.000000,15239000.000000
2015-10-25 13:00:00,41942000.000000,61409000.000000,45001000.000000,146024000.000000,33626000.000000,139411000.000000,53603000.000000,24058000.000000,94364000.000000,15284000.000000
2015-10-25 14:00:00,41843000.000000,61444000.000000,44955000.000000,146087000.000000,33783000.000000,139306000.000000,53589000.000000,24044000.000000,93679000.000000,15338000.000000
2015-10-25 15:00:00,41886000.000000,61464000.000000,44882000.000000,146545000.000000,33857000.000000,139154000.000000,53634000.000000,24003000.000000,94075000.000000,15307000.000000
2015-10-25 16:00:00,42078000.000000,61482000.000000,44814000.000000,147239000.000000,33937000.000000,139130000.000000,53648000.000000,24122000.000000,94623000.000000,15324000.000000
2015-10-25 17:00:00,42133000.000000,61429000.000000,44674000.000000,147425000.000000,33899000.000000,138785000.000000,53487000.000000,24310000.000000,94762000.000000,15332000.000000
2015-10-25 18:00:00,42494000.000000,61371000.000000,44661000.000000,147078000.000000,33729000.000000,138266000.000000,53281000.000000,24507000.000000,94815000.000000,15422000.000000
2015-10-25 19:00:00,42501000.000000,61371000.000000,44504000.000000,146592000.000000,33417000.000000,137525000.000000,52962000.000000,24675000.000000,94272000.000000,15410000.000000
2015-10-25 20:00:00,41946000.000000,60784000.000000,44276000.000000,145908000.000000,33151000.000000,136953000.000000,52228000.000000,24679000.000000,93668000.000000,15402000.000000
2015-10-25 21:00:00,41558000.000000,60354000.000000,44079000.000000,145376000.000000,32924000.000000,136602000.000000,51879000.000000,24677000.000000,93834000.000000,15423000.000000
2015-10-25 22:00:00,41391000.000000,60285000.000000,43954000.000000,145028000.000000,32881000.000000,136318000.000000,51833000.000000,24703000.000000,93849000.000000,15525000.000000
2015-10-25 23:00:00,41156000.000000,60393000.000000,43767000.000000,144426000.000000,32757000.000000,135836000.000000,51783000.000000,24459000.000000,93907000.000000,15651000.000000
2015-10-26 00:00:00,41060000.000000,60225000.000000,43590000.000000,144280000.000000,32463000.000000,134497000.000000,51450000.000000,24222000.000000,93505000.000000,15691000.000000
2015-10-26 01:00:00,40916000.000000,59926000.000000,43289000.000000,143502000.000000,32163000.000000,132807000.000000,50694000.000000,23720000.000000,92700000.000000,15787000.000000
2015-10-26 02:00:00,40586000.000000,59368000.000000,42798000.000000,142395000.000000,31913000.000000,130984000.000000,49702000.000000,23164000.000000,92320000.000000,15543000.000000
2015-10-26 03:00:00,40184000.000000,58764000.000000,42286000.000000,141381000.000000,31632000.000000,129065000.000000,48600000.000000,22631000.000000,91385000.000000,15344000.000000
2015-10-26 04:00:00,39836000.000000,58358000.000000,41897000.000000,140747000.000000,31481000.000000,127427000.000000,48024000.000000,22282000.000000,91160000.000000,15214000.000000
2015-10-26 05:00:00,39667000.000000,57932000.000000,41636000.000000,140236000.000000,31431000.000000,126565000.000000,47972000.000000,22175000.000000,91311000.000000,15058000.000000
2015-10-26 06:00:00,39798000.000000,57757000.000000,41435000.000000,140172000.000000,31621000.000000,126212000.000000,48409000.000000,22161000.000000,91556000.000000,14999000.000000
2015-10-26 07:00:00,40102000.000000,57891000.000000,41549000.000000,141011000.000000,32113000.000000,127241000.000000,48955000.000000,22471000.000000,92208000.000000,14878000.000000
2015-10-26 08:00:00,40161000.000000,58057000.000000,41777000.000000,141575000.000000,32633000.000000,127651000.000000,49211000.000000,22379000.000000,91670000.000000,14754000.000000
2015-10-26 09:00:00,40401000.000000,58298000.000000,41908000.000000,142165000.000000,33070000.000000,128371000.000000,49412000.000000,22559000.000000,91596000.000000,14722000.000000
2015-10-26 10:00:00,40396000.000000,58160000.000000,42195000.000000,142196000.000000,33207000.000000,128428000.000000,49312000.000000,22611000.000000,91028000.000000,14624000.000000
2015-10-26 11:00:00,40315000.000000,57992000.000000,42327000.000000,141780000.000000,33198000.000000,128013000.000000,49139000.000000,22596000.000000,90889000.000000,14451000.000000
2015-10-26 12:00:00,40208000.000000,57947000.000000,42409000.000000,141403000.000000,33167000.000000,128121000.000000,49078000.000000,22792000.000000,90844000.000000,14368000.000000
2015-10-26 13:00:00,39991000.000000,57739000.000000,42412000.000000,140816000.000000,33026000.000000,128083000.000000,49071000.000000,22912000.000000,90452000.000000,14360000.000000
2015-10-26 14:00:00,39688000.000000,57462000.000000,42336000.000000,140328000.000000,32889000.000000,128118000.000000,48991000.000000,23003000.000000,89931000.000000,14329000.000000
2015-10-26 15:00:00,39362000.000000,57153000.000000,42235000.000000,139775000.000000,32809000.000000,128264000.000000,48960000.000000,23080000.000000,89637000.000000,14369000.000000
2015-10-26 16:00:00,39060000.000000,56905000.000000,42033000.000000,139143000.000000,32725000.000000,128097000.000000,48978000.000000,23049000.000000,89801000.000000,14365000.000000
2015-10-26 17:00:00,39016000.000000,56804000.000000,41963000.000000,138700000.000000,32667000.000000,128004000.000000,49051000.000000,22888000.000000,90186000.000000,14384000.000000
2015-10-26 18:00:00,38705000.000000,56902000.000000,41844000.000000,138612000.000000,32545000.000000,127702000.000000,48964000.000000,22777000.000000,90367000.000000,14378000.000000
2015-10-26 19:00:00,38698000.000000,56440000.000000,41810000.000000,138773000.000000,32483000.000000,127201000.000000,48871000.000000,22483000.000000,90837000.000000,14364000.000000
2015-10-26 20:00:00,39015000.000000,56270000.000000,41867000.000000,139084000.000000,32476000.000000,126872000.000000,48704000.000000,22409000.000000,91890000.000000,14340000.000000
2015-10-26 21:00:00,39396000.000000,56102000.000000,41845000.000000,138938000.000000,32517000.000000,126741000.000000,48636000.000000,22603000.000000,91991000.000000,14331000.000000
2015-10-26 22:00:00,39541000.000000,55876000.000000,41761000.000000,138165000.000000,32377000.000000,126335000.000000,48220000.000000,22476000.000000,91756000.000000,14330000.000000
2015-10-26 23:00:00,39538000.000000,55179000.000000,41560000.000000,137233000.000000,32038000.000000,125473000.000000,47171000.000000,22156000.000000,91027000.000000,14264000.000000
2015-10-27 00:00:00,39319000.000000,54299000.000000,41149000.000000,135680000.000000,31595000.000000,124390000.000000,46165000.000000,21728000.000000,89632000.000000,14142000.000000
2015-10-27 01:00:00,38846000.000000,53419000.000000,40642000.000000,134256000.000000,31053000.000000,123111000.000000,45251000.000000,21440000.000000,88127000.000000,13951000.000000
2015-10-27 02:00:00,38480000.000000,52686000.000000,40409000.000000,133719000.000000,30636000.000000,122059000.000000,44517000.000000,21328000.000000,86799000.000000,14109000.000000
2015-10-27 03:00:00,38035000.000000,51961000.000000,40255000.000000,132999000.000000,30408000.000000,121122000.000000,44053000.000000,21161000.000000,85919000.000000,14307000.000000
2015-10-27 04:00:00,37881000.000000,51365000.000000,40165000.000000,132644000.000000,30292000.000000,121241000.000000,43929000.000000,21154000.000000,86007000.000000,14491000.000000
2015-10-27 05:00:00,37821000.000000,50840000.000000,39941000.000000,132455000.000000,30245000.000000,121070000.000000,43797000.000000,21276000.000000,86541000.000000,14542000.000000
2015-10-27 06:00:00,37526000.000000,50533000.000000,39863000.000000,132293000.000000,30327000.000000,121128000.000000,43526000.000000,21287000.000000,86729000.000000,14507000.000000
2015-10-27 07:00:00,37397000.000000,50560000.000000,39619000.000000,132572000.000000,30191000.000000,120938000.000000,43608000.000000,20978000.000000,86330000.000000,14528000.000000
2015-10-27 08:00:00,37335000.000000,50512000.000000,39315000.000000,133214000.000000,30022000.000000,120670000.000000,43687000.000000,20695000.000000,86933000.000000,14533000.000000
2015-10-27 09:00:00,37046000.000000,50180000.000000,39088000.000000,133427000.000000,29680000.000000,119939000.000000,43979000.000000,20549000.000000,87154000.000000,14721000.000000
2015-10-27 10:00:00,37028000.000000,49832000.000000,38864000.000000,133610000.000000,29860000.000000,119574000.000000,44348000.000000,20541000.000000,87098000.000000,14820000.000000
2015-10-27 11:00:00,36875000.000000,49444000.000000,38727000.000000,133745000.000000,30016000.000000,119405000.000000,44536000.000000,20564000.000000,86804000.000000,14889000.000000
2015-10-27 12:00:00,36811000.000000,49343000.000000,38702000.000000,133901000.000000,29985000.000000,119313000.000000,44321000.000000,20518000.000000,85948000.000000,14844000.000000
2015-10-27 13:00:00,36973000.000000,49432000.000000,38746000.000000,134107000.000000,30025000.000000,119573000.000000,44342000.000000,20570000.000000,86173000.000000,14843000.000000
2015-10-27 14:00:00,37071000.000000,49598000.000000,38796000.000000,134261000.000000,30079000.000000,119816000.000000,44454000.000000,20621000.000000,87206000.000000,14796000.000000
2015-10-27 15:00:00,37098000.000000,49859000.000000,38818000.000000,134314000.000000,30117000.000000,119903000.000000,44433000.000000,20524000.000000,87689000.000000,14702000.000000
2015-10-27 16:00:00,37179000.000000,50058000.000000,38942000.000000,134591000.000000,30137000.000000,120085000.000000,44372000.000000,20404000.000000,87989000.000000,14636000.000000
2015-10-27 17:00:00,37185000.000000,50047000.000000,39001000.000000,135037000.000000,30151000.000000,120352000.000000,44403000.000000,20463000.000000,88216000.000000,14553000.000000
2015-10-27 18:00:00,37176000.000000,50008000.000000,38872000.000000,135327000.000000,30302000.000000,120818000.000000,44458000.000000,20591000.000000,88305000.000000,14393000.000000
2015-10-27 19:00:00,37039000.000000,50602000.000000,38703000.000000,135258000.000000,30425000.000000,121355000.000000,44708000.000000,20947000.000000,88244000.000000,14262000.000000
2015-10-27 20:00:00,36859000.000000,51119000.000000,38757000.000000,135522000.000000,30533000.000000,121953000.000000,45257000.000000,21061000.000000,88376000.000000,14325000.000000
